Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 0.0003}
====================================================================================================
step 7860 | loss 5.8499 | norm 3.6268 | time 1896.8143ms
step 7870 | loss 5.7971 | norm 6.5128 | time 1897.8992ms
step 7880 | loss 6.5070 | norm 16709.1914 | time 1898.8893ms
step 7890 | loss 5.9685 | norm 9060.7930 | time 1901.2966ms
step 7900 | loss 6.1106 | norm 1.7509 | time 1896.9247ms
step 7910 | loss 6.0160 | norm 2.2710 | time 1899.1644ms
step 7920 | loss 6.7906 | norm 330597.9688 | time 1899.1058ms
step 7930 | loss 6.2773 | norm 1.7649 | time 1899.8222ms
step 7940 | loss 6.4874 | norm 91.2593 | time 1900.9852ms
step 7950 | loss 6.2099 | norm 1.7847 | time 1896.8220ms
step 7960 | loss 6.0830 | norm 581.4985 | time 1900.9910ms
step 7970 | loss 6.1224 | norm 2.1929 | time 1899.2319ms
step 7980 | loss 6.2322 | norm 1.6365 | time 1899.7972ms
step 7990 | loss 5.6721 | norm 21.5144 | time 1897.9962ms
step 8000 | loss 6.2760 | norm 1.7594 | time 1900.1222ms
step 8010 | loss 6.4909 | norm 1.6835 | time 1898.1822ms
step 8020 | loss 6.2973 | norm 18.9124 | time 1896.1446ms
step 8030 | loss 5.6655 | norm 1.9000 | time 1901.8900ms
step 8040 | loss 6.0846 | norm 1.9160 | time 1898.3803ms
step 8050 | loss 5.7797 | norm 1.6631 | time 1901.0408ms
step 8060 | loss 6.1914 | norm 2.1009 | time 1899.6229ms
step 8070 | loss 6.0916 | norm 1.8293 | time 1900.1486ms
step 8080 | loss 6.1887 | norm 1.5467 | time 1896.2836ms
step 8090 | loss 5.7132 | norm 1.4859 | time 1898.1786ms
step 8100 | loss 5.8157 | norm 1.4198 | time 1898.9983ms
step 8110 | loss 5.6714 | norm 1.8864 | time 1902.5228ms
step 8120 | loss 5.8632 | norm 2.0886 | time 1899.3390ms
step 8130 | loss 5.7741 | norm 2.5928 | time 1896.3256ms
step 8140 | loss 6.3021 | norm 1.7795 | time 1897.1508ms
step 8150 | loss 5.9914 | norm 2.0317 | time 1899.9667ms
step 8160 | loss 5.9552 | norm 1.8175 | time 1897.2528ms
step 8170 | loss 5.9453 | norm 1.8551 | time 1897.5775ms
step 8180 | loss 5.8587 | norm 2.2144 | time 1898.8986ms
step 8190 | loss 5.8248 | norm 2.3965 | time 1899.4713ms
step 8200 | loss 6.0251 | norm 33.0898 | time 1900.0366ms
step 8210 | loss 5.6757 | norm 2.2778 | time 1900.4576ms
step 8220 | loss 6.1670 | norm 1.6569 | time 1896.9617ms
step 8230 | loss 6.1458 | norm 5.3794 | time 1899.4076ms
step 8240 | loss 6.2453 | norm 16.7590 | time 1897.5649ms
step 8250 | loss 5.4325 | norm 1.5356 | time 1900.3637ms
step 8260 | loss 6.2963 | norm 123.9291 | time 1896.8313ms
step 8270 | loss 6.2565 | norm 2.2773 | time 1900.6603ms
step 8280 | loss 6.4448 | norm 41.4971 | time 1900.4283ms
step 8290 | loss 6.5012 | norm 2.8226 | time 1898.5510ms
step 8300 | loss 6.2577 | norm 59.1890 | time 1901.8946ms
step 8310 | loss 6.2354 | norm 2.0373 | time 1899.9143ms
step 8320 | loss 6.1197 | norm 1.6961 | time 1900.5921ms
step 8330 | loss 6.2681 | norm 16.0513 | time 1897.5189ms
step 8340 | loss 5.7880 | norm 5.3290 | time 1899.1177ms
step 8350 | loss 5.7634 | norm 2.1043 | time 1898.1986ms
step 8360 | loss 5.8166 | norm 1.4764 | time 1896.0595ms
step 8370 | loss 5.6336 | norm 1.4995 | time 1896.9924ms
step 8380 | loss 6.0731 | norm 740.7202 | time 1897.6984ms
step 8390 | loss 6.0515 | norm 5908.0669 | time 1900.9612ms
step 8400 | loss 5.9501 | norm 3.9857 | time 1896.7879ms
step 8410 | loss 6.2414 | norm 1.7987 | time 1898.8478ms
step 8420 | loss 6.0367 | norm 1.5628 | time 1899.5473ms
step 8430 | loss 6.2055 | norm 36.1548 | time 1898.5009ms
step 8440 | loss 6.4023 | norm 1.8565 | time 1898.1912ms
step 8450 | loss 6.0366 | norm 23.9544 | time 1971.5261ms
step 8460 | loss 5.8946 | norm 2.1709 | time 1898.9539ms
step 8470 | loss 5.5565 | norm 1.7562 | time 1896.4975ms
step 8480 | loss 6.0157 | norm 1.5482 | time 1900.1610ms
step 8490 | loss 5.7946 | norm 1.5949 | time 1897.2824ms
step 8500 | loss 5.9509 | norm 1.5684 | time 1896.7662ms
step 8510 | loss 6.3975 | norm 424.0300 | time 1899.7054ms
step 8520 | loss 6.0385 | norm 7.0630 | time 1899.1430ms
step 8530 | loss 6.2013 | norm 1.8251 | time 1900.1036ms
step 8540 | loss 6.1876 | norm 1.9290 | time 1897.3408ms
step 8550 | loss 5.8963 | norm 1.5945 | time 1901.0177ms
step 8560 | loss 6.2128 | norm 1.7632 | time 1895.4947ms
step 8570 | loss 5.8604 | norm 2.3887 | time 1898.6926ms
step 8580 | loss 6.1315 | norm 1.7374 | time 1899.4174ms
step 8590 | loss 6.2066 | norm 2.0854 | time 1896.8580ms
step 8600 | loss 5.9868 | norm 34.1380 | time 1898.1233ms
step 8610 | loss 5.7767 | norm 89.3379 | time 1900.3456ms
step 8620 | loss 6.2851 | norm 1.8888 | time 1969.1427ms
step 8630 | loss 6.4335 | norm 2.5283 | time 1899.9517ms
step 8640 | loss 6.2144 | norm 5.8195 | time 1899.4999ms
step 8650 | loss 5.9180 | norm 73648.7422 | time 1898.3688ms
step 8660 | loss 6.4770 | norm 1.8773 | time 1899.5419ms
step 8670 | loss 6.1391 | norm 1.6565 | time 1897.5463ms
step 8680 | loss 5.7886 | norm 1.9122 | time 1897.4850ms
step 8690 | loss 6.1862 | norm 22.2863 | time 1898.5898ms
step 8700 | loss 5.9486 | norm 4617.4033 | time 1897.8555ms
step 8710 | loss 6.5068 | norm 1.6032 | time 1898.8261ms
step 8720 | loss 6.2653 | norm 6.1938 | time 1900.2287ms
step 8730 | loss 6.4211 | norm 71316016.0000 | time 1897.6431ms
step 8740 | loss 6.1757 | norm 1.6327 | time 1898.1099ms
step 8750 | loss 6.2564 | norm 1.7273 | time 1898.0665ms
step 8760 | loss 6.1292 | norm 1.8554 | time 1899.3626ms
step 8770 | loss 6.1358 | norm 97.7061 | time 1896.8902ms
step 8780 | loss 6.0298 | norm 231.8130 | time 1897.8355ms
step 8790 | loss 6.0759 | norm 3.6907 | time 1899.6356ms
step 8800 | loss 6.0264 | norm 1.8663 | time 1898.7818ms
step 8810 | loss 5.9464 | norm 2.4800 | time 1899.7965ms
step 8820 | loss 5.9378 | norm 1.9587 | time 1897.3215ms
step 8830 | loss 5.8001 | norm 1.6448 | time 1896.5275ms
step 8840 | loss 5.4899 | norm 1.5323 | time 1898.7808ms
step 8850 | loss 6.0169 | norm 1.5676 | time 1900.0664ms
step 8860 | loss 5.8025 | norm 1.5422 | time 1898.1419ms
step 8870 | loss 5.7307 | norm 1.7726 | time 1898.7067ms
step 8880 | loss 6.2327 | norm 6.0705 | time 1897.1348ms
step 8890 | loss 6.1882 | norm 1.9827 | time 1897.9914ms
step 8900 | loss 5.9849 | norm 6415.1572 | time 1898.3896ms
step 8910 | loss 5.8153 | norm 1.6091 | time 1899.8270ms
step 8920 | loss 5.9205 | norm 1.5773 | time 1899.8706ms
step 8930 | loss 6.2733 | norm 1.7975 | time 1897.7995ms
step 8940 | loss 6.2377 | norm 1.3779 | time 1900.6081ms
step 8950 | loss 6.3103 | norm 1.5801 | time 1898.0441ms
step 8960 | loss 5.7529 | norm 258.8181 | time 1899.4694ms
step 8970 | loss 6.1015 | norm 446130.2812 | time 1898.7989ms
step 8980 | loss 6.0707 | norm 71.7001 | time 1897.9940ms
step 8990 | loss 5.6246 | norm 2.1033 | time 1897.4357ms
step 9000 | loss 5.8548 | norm 2.1000 | time 1899.7624ms
step 9010 | loss 5.7985 | norm 1.7620 | time 1899.1880ms
step 9020 | loss 5.8643 | norm 2.0354 | time 1897.6507ms
step 9030 | loss 6.3974 | norm 159.0583 | time 1900.4552ms
step 9040 | loss 6.4429 | norm 4272.3799 | time 1896.9121ms
step 9050 | loss 7.1083 | norm 185.9835 | time 1894.5031ms
step 9060 | loss 7.0754 | norm 63.3759 | time 1897.9735ms
step 9070 | loss 7.2668 | norm 3.6876 | time 1897.5489ms
step 9080 | loss 6.6771 | norm 15.5925 | time 1896.3430ms
step 9090 | loss 6.4313 | norm 2.0734 | time 1901.5090ms
step 9100 | loss 6.6672 | norm 11638.6182 | time 1895.5669ms
step 9110 | loss 5.9577 | norm 2.0615 | time 1896.6651ms
step 9120 | loss 5.7259 | norm 1.6135 | time 1897.9707ms
step 9130 | loss 5.9042 | norm 1.9060 | time 1898.5276ms
step 9140 | loss 6.0404 | norm 2.1517 | time 1896.6756ms
step 9150 | loss 5.7982 | norm 2.0403 | time 1897.6316ms
step 9160 | loss 6.0837 | norm 87.8927 | time 1898.0398ms
step 9170 | loss 6.2617 | norm 1.7788 | time 1897.6841ms
step 9180 | loss 5.7687 | norm 28.3431 | time 1899.9312ms
step 9190 | loss 6.2001 | norm 376.2407 | time 1897.2397ms
step 9200 | loss 6.5696 | norm 3886827.7500 | time 1896.7938ms
step 9210 | loss 5.7645 | norm 2578.3579 | time 1896.1937ms
step 9220 | loss 6.3088 | norm 735.8671 | time 1896.1382ms
step 9230 | loss 5.7209 | norm 146.3850 | time 1896.0576ms
step 9240 | loss 6.4268 | norm 162386.6562 | time 1899.7128ms
step 9250 | loss 6.5291 | norm 264.0540 | time 1898.3929ms
step 9260 | loss 5.9351 | norm 46103.8242 | time 1896.6041ms
step 9270 | loss 6.0565 | norm 82.7875 | time 1900.3179ms
step 9280 | loss 6.0574 | norm 6.2231 | time 1916.5149ms
step 9290 | loss 5.5972 | norm 2.8323 | time 1896.7650ms
step 9300 | loss 6.0396 | norm 32.9308 | time 1896.6558ms
step 9310 | loss 6.0067 | norm 1.6024 | time 1897.7678ms
step 9320 | loss 6.3612 | norm 2.6426 | time 1897.1734ms
step 9330 | loss 6.3756 | norm 1.8624 | time 1897.8910ms
step 9340 | loss 6.0599 | norm 75.2152 | time 1900.6901ms
step 9350 | loss 6.5568 | norm 2.2782 | time 1897.4640ms
step 9360 | loss 5.8577 | norm 1.9930 | time 1900.6457ms
step 9370 | loss 6.1701 | norm 1.8018 | time 1897.6836ms
step 9380 | loss 5.5050 | norm 1.9876 | time 1896.6506ms
step 9390 | loss 5.9105 | norm 1.8054 | time 1898.3085ms
step 9400 | loss 5.8254 | norm 1.6600 | time 1897.1713ms
step 9410 | loss 6.0855 | norm 1.5315 | time 1899.6150ms
step 9420 | loss 5.2932 | norm 1.9258 | time 1899.6615ms
step 9430 | loss 6.4177 | norm 1.6315 | time 1898.7586ms
step 9440 | loss 6.0489 | norm 324.6723 | time 1896.8251ms
step 9450 | loss 6.8442 | norm 7256.4697 | time 1898.9809ms
step 9460 | loss 6.0075 | norm 15.2228 | time 1897.1670ms
step 9470 | loss 5.9964 | norm 1.7668 | time 1897.4419ms
step 9480 | loss 5.8867 | norm 2.0120 | time 1900.6128ms
step 9490 | loss 5.8053 | norm 2.1986 | time 1899.6942ms
step 9500 | loss 5.7766 | norm 4.6945 | time 1901.1333ms
step 9510 | loss 6.4910 | norm 1.8273 | time 1898.3409ms
step 9520 | loss 6.1880 | norm 1.7330 | time 1896.8849ms
step 9530 | loss 6.0809 | norm 26.5395 | time 1897.8488ms
step 9540 | loss 5.9897 | norm 1.9864 | time 1899.4625ms
step 9550 | loss 6.1776 | norm 2.3094 | time 1898.2863ms
step 9560 | loss 5.9812 | norm 36.7531 | time 1899.7455ms
step 9570 | loss 5.9834 | norm 2.4317 | time 1898.0923ms
step 9580 | loss 6.0324 | norm 17.8079 | time 1896.7698ms
step 9590 | loss 5.8406 | norm 1.5797 | time 1896.4891ms
step 9600 | loss 5.8400 | norm 1.6040 | time 1901.5141ms
step 9610 | loss 6.1285 | norm 1.7733 | time 1896.1375ms
step 9620 | loss 6.3606 | norm 3648528.0000 | time 1900.2652ms
step 9630 | loss 6.1757 | norm 6.7930 | time 1898.6084ms
step 9640 | loss 6.3306 | norm 1.7194 | time 1898.6506ms
step 9650 | loss 5.5485 | norm 2.6945 | time 1899.5852ms
step 9660 | loss 5.2847 | norm 1.6306 | time 1896.4849ms
step 9670 | loss 6.4588 | norm 2483.6846 | time 1898.0310ms
step 9680 | loss 6.4252 | norm 2521.9644 | time 1898.0587ms
step 9690 | loss 5.6334 | norm 1.9692 | time 1898.8674ms
step 9700 | loss 5.4903 | norm 2.3349 | time 1897.5868ms
step 9710 | loss 5.7304 | norm 69.2848 | time 1895.8716ms
step 9720 | loss 6.0611 | norm 1740.2218 | time 1899.9832ms
step 9730 | loss 5.6085 | norm 1.6792 | time 1898.7000ms
step 9740 | loss 6.0403 | norm 1.9861 | time 1899.8959ms
step 9750 | loss 5.9918 | norm 1.8227 | time 1900.4705ms
step 9760 | loss 5.8984 | norm 1.8882 | time 1897.4142ms
step 9770 | loss 5.7304 | norm 2.2748 | time 1897.7664ms
step 9780 | loss 5.5287 | norm 36.3986 | time 1899.6994ms
step 9790 | loss 5.6347 | norm 1.6331 | time 1900.5771ms
step 9800 | loss 5.8856 | norm 1.5248 | time 1897.2588ms
step 9810 | loss 5.5804 | norm 1.8774 | time 1899.3635ms
step 9820 | loss 5.7904 | norm 2.0516 | time 1897.3935ms
step 9830 | loss 5.8559 | norm 2.5786 | time 1898.1946ms
step 9840 | loss 6.1551 | norm 78.5141 | time 1898.5710ms
step 9850 | loss 5.8952 | norm 1.7984 | time 1901.1621ms
step 9860 | loss 5.6822 | norm 2.1013 | time 1902.5614ms
step 9870 | loss 5.5583 | norm 1.6808 | time 1899.7636ms
step 9880 | loss 5.8465 | norm 2.1319 | time 1898.2444ms
step 9890 | loss 5.7933 | norm 1.9467 | time 1897.5606ms
step 9900 | loss 5.8070 | norm 2.4755 | time 1898.0496ms
step 9910 | loss 5.6523 | norm 10.1082 | time 1898.6311ms
Dataloader now on shard 4 of 11
step 9920 | loss 5.9448 | norm 1.5614 | time 1896.2162ms
step 9930 | loss 6.1146 | norm 717.2079 | time 1899.0498ms
step 9940 | loss 5.8548 | norm 8.8836 | time 1897.8820ms
step 9950 | loss 5.8668 | norm 66.1598 | time 1899.2960ms
step 9960 | loss 5.9491 | norm 2.0908 | time 1899.5774ms
step 9970 | loss 5.8297 | norm 141.4170 | time 1899.7180ms
step 9980 | loss 6.2632 | norm 1.6774 | time 1895.7515ms
step 9990 | loss 5.8548 | norm 2.0132 | time 1903.3639ms
step 10000 | loss 5.9745 | norm 1.8425 | time 1900.7621ms
step 10010 | loss 6.1663 | norm 81475.0547 | time 1898.6528ms
step 10020 | loss 5.8481 | norm 112.3383 | time 1900.0518ms
step 10030 | loss 6.4942 | norm 1.7026 | time 1900.7325ms
step 10040 | loss 6.0396 | norm 1.6953 | time 1900.2628ms
step 10050 | loss 5.8638 | norm 2.0683 | time 1897.6512ms
step 10060 | loss 5.4219 | norm 3.1238 | time 1898.0384ms
step 10070 | loss 5.6269 | norm 1.7565 | time 1896.5390ms
step 10080 | loss 6.2142 | norm 2.0157 | time 1899.4577ms
step 10090 | loss 5.7580 | norm 9.9997 | time 1900.6569ms
step 10100 | loss 5.9009 | norm 1.6440 | time 1895.2341ms
step 10110 | loss 6.3741 | norm 2.2952 | time 1897.4423ms
step 10120 | loss 5.7154 | norm 1.7134 | time 1898.9110ms
step 10130 | loss 6.0801 | norm 1.7065 | time 1899.1263ms
step 10140 | loss 5.8473 | norm 1.4980 | time 1899.0510ms
step 10150 | loss 6.2591 | norm 1.3918 | time 1899.3545ms
step 10160 | loss 6.2149 | norm 1.7758 | time 1898.8712ms
step 10170 | loss 6.3590 | norm 1.5517 | time 1903.0941ms
step 10180 | loss 5.6649 | norm 22.6987 | time 1898.8278ms
step 10190 | loss 5.9067 | norm 5.9875 | time 1900.2447ms
step 10200 | loss 6.6793 | norm 31.5927 | time 1899.3845ms
step 10210 | loss 5.7540 | norm 1.9112 | time 1903.7163ms
step 10220 | loss 5.8654 | norm 1.7961 | time 1898.0460ms
step 10230 | loss 5.4087 | norm 1.8436 | time 1899.9600ms
step 10240 | loss 6.0741 | norm 1.5549 | time 1898.2582ms
step 10250 | loss 5.3920 | norm 22.8039 | time 1897.4965ms
step 10260 | loss 5.8139 | norm 462.0901 | time 1902.7827ms
step 10270 | loss 5.2377 | norm 1.5722 | time 1899.5411ms
step 10280 | loss 6.6307 | norm 65265.6875 | time 1900.1651ms
step 10290 | loss 6.1166 | norm 1.6774 | time 1898.5696ms
step 10300 | loss 6.9581 | norm 22.7361 | time 1899.3678ms
step 10310 | loss 6.3077 | norm 4.3083 | time 1901.5365ms
step 10320 | loss 6.1466 | norm 665.8369 | time 1898.0725ms
step 10330 | loss 6.9513 | norm 271.6426 | time 1900.0518ms
step 10340 | loss 6.4956 | norm 97.8432 | time 1897.5260ms
step 10350 | loss 6.4691 | norm 95.5224 | time 1898.0036ms
step 10360 | loss 6.1240 | norm 180.9651 | time 1902.1904ms
step 10370 | loss 6.8052 | norm 120.5879 | time 1899.9858ms
step 10380 | loss 6.3726 | norm 9772724.0000 | time 1899.2398ms
step 10390 | loss 6.1329 | norm 1.6786 | time 1900.3394ms
step 10400 | loss 6.3191 | norm 1.4630 | time 1899.2758ms
step 10410 | loss 5.6676 | norm 1.8650 | time 1898.4153ms
step 10420 | loss 6.1713 | norm 1.6791 | time 1898.6318ms
step 10430 | loss 5.7304 | norm 441.2910 | time 1899.8852ms
step 10440 | loss 6.0001 | norm 1904430080.0000 | time 1898.5734ms
step 10450 | loss 5.8595 | norm 5.6914 | time 1901.3443ms
step 10460 | loss 5.6421 | norm 20.3182 | time 1897.2478ms
step 10470 | loss 5.8987 | norm 4.4793 | time 1899.3151ms
step 10480 | loss 6.0209 | norm 1.6311 | time 1898.8836ms
step 10490 | loss 6.1725 | norm 1.9016 | time 1898.9847ms
step 10500 | loss 5.4491 | norm 1.6586 | time 1899.0023ms
step 10510 | loss 5.6588 | norm 2.8482 | time 1901.6623ms
step 10520 | loss 6.1425 | norm 2.3765 | time 1901.2294ms
step 10530 | loss 5.6962 | norm 2.2864 | time 1898.7443ms
step 10540 | loss 6.4375 | norm 1.6708 | time 1904.4330ms
step 10550 | loss 6.0562 | norm 1.8769 | time 1897.5136ms
step 10560 | loss 6.2159 | norm 74555.7656 | time 1896.0996ms
step 10570 | loss 6.2226 | norm 9.9982 | time 1941.8044ms
step 10580 | loss 6.0863 | norm 3.2634 | time 1911.1445ms
step 10590 | loss 6.0257 | norm 1.8350 | time 1902.7481ms
step 10600 | loss 5.7499 | norm 1.7179 | time 1906.3597ms
step 10610 | loss 5.1470 | norm 1.9625 | time 1904.3639ms
step 10620 | loss 5.8870 | norm 2.4655 | time 1906.4496ms
step 10630 | loss 6.5127 | norm 2.0649 | time 1917.8138ms
step 10640 | loss 5.9646 | norm 1.9679 | time 1903.9876ms
step 10650 | loss 5.6587 | norm 15087.0225 | time 1903.6407ms
step 10660 | loss 5.6469 | norm 1.8931 | time 1904.6443ms
step 10670 | loss 5.5486 | norm 54.6005 | time 1907.5007ms
step 10680 | loss 5.7457 | norm 1.5799 | time 1903.9292ms
step 10690 | loss 6.1051 | norm 2.9177 | time 1924.6838ms
step 10700 | loss 6.0636 | norm 1.9855 | time 1907.0752ms
step 10710 | loss 5.4977 | norm 3.2742 | time 1906.3060ms
step 10720 | loss 5.8017 | norm 1.4100 | time 1905.1697ms
step 10730 | loss 5.7944 | norm 1.6314 | time 1905.5536ms
step 10740 | loss 6.4727 | norm 2.0188 | time 1904.7282ms
step 10750 | loss 5.7595 | norm 1.7056 | time 1908.0939ms
step 10760 | loss 5.7954 | norm 2.9953 | time 1993.8118ms
step 10770 | loss 6.3037 | norm 56.3838 | time 1908.7791ms
step 10780 | loss 6.3294 | norm 1.7117 | time 1907.0246ms
step 10790 | loss 5.8624 | norm 67524.8984 | time 1906.5926ms
step 10800 | loss 5.4773 | norm 2.7383 | time 1919.6246ms
step 10810 | loss 5.4064 | norm 16.0653 | time 1908.9732ms
step 10820 | loss 5.3300 | norm 1.6809 | time 1905.4437ms
step 10830 | loss 6.1525 | norm 1.6590 | time 1904.1007ms
step 10840 | loss 5.7589 | norm 4.5449 | time 1907.8672ms
step 10850 | loss 5.3973 | norm 1.8215 | time 1900.6860ms
step 10860 | loss 5.8635 | norm 1.6960 | time 1902.6587ms
step 10870 | loss 5.8799 | norm 933.2204 | time 1907.4340ms
step 10880 | loss 5.8414 | norm 27.2645 | time 1905.2644ms
step 10890 | loss 5.3642 | norm 2.3083 | time 1904.1519ms
step 10900 | loss 6.3576 | norm 3133.1160 | time 1903.3575ms
step 10910 | loss 4.8988 | norm 1.9938 | time 1915.2896ms
step 10920 | loss 6.4142 | norm 1.8266 | time 1904.6190ms
step 10930 | loss 5.9421 | norm 1.8601 | time 1977.2856ms
step 10940 | loss 5.9051 | norm 1.4746 | time 1905.6420ms
step 10950 | loss 5.7120 | norm 3.6657 | time 1902.5145ms
step 10960 | loss 6.0457 | norm 264423.7812 | time 1910.7494ms
step 10970 | loss 5.8773 | norm 2.3133 | time 1904.3436ms
step 10980 | loss 6.3357 | norm 1.4364 | time 1902.8938ms
step 10990 | loss 5.5833 | norm 1.8532 | time 1903.4896ms
step 11000 | loss 5.9372 | norm 1.5864 | time 1905.2470ms
step 11010 | loss 5.8626 | norm 19.2198 | time 1903.2295ms
step 11020 | loss 6.2149 | norm 1.8975 | time 1905.9885ms
step 11030 | loss 5.9744 | norm 215.5502 | time 1903.9693ms
step 11040 | loss 5.2595 | norm 1.8422 | time 1902.2040ms
step 11050 | loss 5.9114 | norm 1.7296 | time 1908.3760ms
step 11060 | loss 5.4698 | norm 404.3706 | time 1903.6524ms
step 11070 | loss 5.8137 | norm 2.0114 | time 1906.1742ms
step 11080 | loss 5.3874 | norm 1.3772 | time 1902.9756ms
step 11090 | loss 5.5769 | norm 1.5754 | time 1903.8904ms
step 11100 | loss 5.8303 | norm 21.2844 | time 1903.5771ms
step 11110 | loss 6.0357 | norm 1.6866 | time 1905.0605ms
step 11120 | loss 6.0616 | norm 1.8469 | time 1903.6815ms
step 11130 | loss 6.2309 | norm 1.6268 | time 1902.7259ms
step 11140 | loss 5.7746 | norm 1.6286 | time 1903.9547ms
step 11150 | loss 5.1295 | norm 1.5753 | time 1907.8331ms
step 11160 | loss 5.9104 | norm 1.4567 | time 1905.2818ms
step 11170 | loss 6.0342 | norm 170539.4375 | time 1904.6657ms
step 11180 | loss 5.2813 | norm 2.0485 | time 1905.6511ms
step 11190 | loss 5.9955 | norm 1.6120 | time 1989.1100ms
step 11200 | loss 6.1255 | norm 392679.6250 | time 1901.3751ms
step 11210 | loss 5.9705 | norm 8.0653 | time 1907.6850ms
step 11220 | loss 5.7542 | norm 2.1912 | time 1991.9252ms
step 11230 | loss 5.3693 | norm 18691.0352 | time 1902.7569ms
step 11240 | loss 5.7445 | norm 1.5330 | time 1902.7913ms
step 11250 | loss 6.3362 | norm 2.0622 | time 1902.8966ms
step 11260 | loss 5.5667 | norm 1.8433 | time 1903.9371ms
step 11270 | loss 5.7491 | norm 1.9630 | time 1987.5073ms
step 11280 | loss 6.0369 | norm 2.1792 | time 1923.4643ms
step 11290 | loss 5.8754 | norm 8.7910 | time 1906.7004ms
step 11300 | loss 5.6885 | norm 1.6050 | time 1904.5451ms
step 11310 | loss 5.6798 | norm 2.9266 | time 1904.4368ms
step 11320 | loss 5.9936 | norm 177226.1875 | time 1902.7543ms
step 11330 | loss 5.6245 | norm 1.6809 | time 1980.5231ms
Traceback (most recent call last):
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 381, in <module>
    main()
  File "E:\Other\ATLAS\env\src\linear_transformer.py", line 359, in main
    loss.backward()
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\_tensor.py", line 620, in backward
    return handle_torch_function(
           ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\overrides.py", line 1734, in handle_torch_function
    result = mode.__torch_function__(public_api, types, args, kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\utils\_device.py", line 109, in __torch_function__
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\_tensor.py", line 629, in backward
    torch.autograd.backward(
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\autograd\__init__.py", line 364, in backward
    _engine_run_backward(
  File "C:\Users\brodi\AppData\Local\Python\pythoncore-3.12-64\Lib\site-packages\torch\autograd\graph.py", line 865, in _engine_run_backward
    return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt
